 Episode    Policy Loss     Value Loss   Total Reward     Total Loss Curiosity Loss     Time Delta                Time
    9076         0.0003         1.3211           0.29         3.5672         0.2906         23.444 2024-12-29T21:00:42
    9077         0.0003         1.3102           0.27         3.3464         0.2691         24.325 2024-12-29T21:00:45
    9078         0.0003         1.2947           0.23         2.9454         0.2298         25.228 2024-12-29T21:00:48
    9079         0.0003         1.2955           0.23         2.9501         0.2302         25.410 2024-12-29T21:00:48
    9080         0.0003         1.2912           0.21         2.7766         0.2131         25.647 2024-12-29T21:00:49
    9081         0.0003         1.2908           0.20         2.6286         0.1983         26.055 2024-12-29T21:00:50
    9082         0.0003         1.2942           0.19         2.5044         0.1857         26.513 2024-12-29T21:00:51
    9083         0.0003         1.3015           0.18         2.4064         0.1755         26.008 2024-12-29T21:00:52
    9084         0.0003         1.3128           0.17         2.3332         0.1677         23.340 2024-12-29T21:00:58
    9085         0.0003         1.3477           0.16         2.2654         0.1591         22.568 2024-12-29T21:00:58
    9086         0.0003         1.3472           0.16         2.2625         0.1589         22.848 2024-12-29T21:00:59
    9087         0.0003         1.3703           0.16         2.2641         0.1579         23.807 2024-12-29T21:01:02
    9088         0.0003         1.3983           0.16         2.2905         0.1591         26.009 2024-12-29T21:01:08
    9089         0.0003         1.4293           0.16         2.3385         0.1624         25.396 2024-12-29T21:01:10
    9090         0.0003         1.5026           0.17         2.4977         0.1746         23.360 2024-12-29T21:01:11
    9091         0.0003         1.5023           0.17         2.4965         0.1745         23.717 2024-12-29T21:01:12
    9092         0.0003         1.5431           0.18         2.6011         0.1829         23.684 2024-12-29T21:01:13
    9093         0.0003         1.5865           0.19         2.7208         0.1927         23.046 2024-12-29T21:01:13
    9094         0.0003         1.6807           0.22         2.9982         0.2157         22.017 2024-12-29T21:01:14
    9095         0.0003         1.6326           0.20         2.8543         0.2038         22.965 2024-12-29T21:01:14
    9096         0.0003         1.8027           0.24         3.3224         0.2421         25.238 2024-12-29T21:01:24
    9097         0.0003         1.7518           0.23         3.1626         0.2286         25.631 2024-12-29T21:01:24
    9098         0.0003         1.8348           0.26         3.4780         0.2560         25.380 2024-12-29T21:01:24
    9099         0.0003         1.8879           0.27         3.6464         0.2702         24.719 2024-12-29T21:01:26
    9101         0.0003         1.9965           0.30         3.9921         0.2994         23.007 2024-12-29T21:01:33
    9102         0.0003         2.0500           0.31         4.1624         0.3137         22.576 2024-12-29T21:01:34
    9103         0.0003         2.1008           0.33         4.3229         0.3272         22.463 2024-12-29T21:01:34
    9104         0.0003         2.2537           0.36         4.7629         0.3636         22.058 2024-12-29T21:01:36
    9105         0.0003         2.1499           0.34         4.4769         0.3402         23.206 2024-12-29T21:01:36
    9106         0.0003         2.1965           0.35         4.6229         0.3524         22.754 2024-12-29T21:01:36
    9107         0.0004         2.2811           0.37         4.8819         0.3741         22.289 2024-12-29T21:01:36
    9100         0.0003         1.9432           0.29         3.8224         0.2850         22.308 2024-12-29T21:01:38
    9108         0.0004         2.3797           0.40         5.1686         0.3978         22.959 2024-12-29T21:01:47
    9109         0.0004         2.3403           0.38         5.0015         0.3831         23.631 2024-12-29T21:01:47
    9110         0.0004         2.3618           0.39         5.0929         0.3912         23.734 2024-12-29T21:01:48
    9111         0.0004         2.4038           0.40         5.2328         0.4031         22.777 2024-12-29T21:01:49
    9112         0.0004         2.4449           0.41         5.3177         0.4095         22.588 2024-12-29T21:01:57
    9113         0.0004         2.4373           0.41         5.3102         0.4091         24.079 2024-12-29T21:01:57
    9114         0.0004         2.4468           0.41         5.3057         0.4082         24.647 2024-12-29T21:01:59
    9115         0.0004         2.4313           0.40         5.2126         0.3997         24.516 2024-12-29T21:02:00
    9116         0.0004         2.4334           0.40         5.2217         0.4005         25.522 2024-12-29T21:02:01
    9117         0.0004         2.4150           0.39         5.1424         0.3935         25.568 2024-12-29T21:02:01
    9118         0.0004         2.3951           0.39         5.0570         0.3859         25.773 2024-12-29T21:02:02
    9119         0.0004         2.3949           0.39         5.0565         0.3859         31.670 2024-12-29T21:02:02
    9120         0.0004         2.3662           0.38         4.9478         0.3764         22.488 2024-12-29T21:02:10
    9121         0.0004         2.3385           0.37         4.8286         0.3659         22.541 2024-12-29T21:02:10
    9122         0.0004         2.3059           0.35         4.7010         0.3548         22.524 2024-12-29T21:02:10
    9123         0.0003         2.2701           0.34         4.5633         0.3428         22.378 2024-12-29T21:02:12
    9124         0.0003         2.2287           0.33         4.4073         0.3293         24.048 2024-12-29T21:02:21
    9125         0.0003         2.1869           0.32         4.2525         0.3159         24.103 2024-12-29T21:02:21
    9126         0.0003         2.1439           0.30         4.0951         0.3023         23.043 2024-12-29T21:02:22
    9127         0.0003         2.0430           0.28         3.7778         0.2756         21.924 2024-12-29T21:02:23
    9128         0.0003         2.0999           0.29         3.9380         0.2888         22.930 2024-12-29T21:02:23
    9129         0.0003         2.0134           0.26         3.6416         0.2635         22.224 2024-12-29T21:02:24
    9130         0.0003         1.9732           0.25         3.5119         0.2525         22.617 2024-12-29T21:02:25
    9131         0.0003         1.9379           0.24         3.4060         0.2437         22.299 2024-12-29T21:02:25
    9132         0.0003         1.8900           0.24         3.3119         0.2367         23.868 2024-12-29T21:02:33
    9133         0.0003         1.8781           0.23         3.2551         0.2316         24.325 2024-12-29T21:02:34
    9134         0.0003         1.8541           0.23         3.2139         0.2287         24.450 2024-12-29T21:02:35
    9135         0.0003         1.8341           0.23         3.1959         0.2278         25.527 2024-12-29T21:02:37
    9136         0.0003         1.8170           0.23         3.2007         0.2292         21.357 2024-12-29T21:02:42
    9137         0.0003         1.8045           0.23         3.2304         0.2328         21.877 2024-12-29T21:02:43
    9138         0.0003         1.7958           0.24         3.2834         0.2385         21.813 2024-12-29T21:02:44
    9139         0.0003         1.7880           0.26         3.4537         0.2559         21.673 2024-12-29T21:02:45
    9140         0.0003         1.7893           0.26         3.4600         0.2565         22.451 2024-12-29T21:02:46
    9141         0.0003         1.7890           0.27         3.5710         0.2676         21.869 2024-12-29T21:02:46
    9142         0.0003         1.8008           0.30         3.8649         0.2964         21.745 2024-12-29T21:02:46
    9143         0.0003         1.7658           0.28         3.6935         0.2810         21.935 2024-12-29T21:02:46
    9144         0.0003         1.8100           0.31         4.0314         0.3126         22.801 2024-12-29T21:02:56
    9145         0.0003         1.8202           0.33         4.2072         0.3297         23.019 2024-12-29T21:02:57
    9146         0.0003         1.8313           0.35         4.3909         0.3475         23.550 2024-12-29T21:02:58
    9147         0.0003         1.8420           0.37         4.5765         0.3655         22.462 2024-12-29T21:02:59
